participant,clip_title,timestamp,avg_bpm,bpm_drift,max_bpm,hr_sequence,self_reported_valence,self_reported_arousal
ajaycc17,TheFaultInOurStars_000.mp4,2025-12-09 13:50:47.316,102.81,-7,107,"[101, 103, 107, 105, 104, 104, 103, 104, 105, 106, 105, 101, 99, 103, 106, 105, 104, 102, 98, 100, 94]",4,4
Nishant,TheFaultInOurStars_001.mp4,2025-10-17 10:08:57.100,81.81,-3,85,"[80, 80, 81, 80, 82, 84, 83, 84, 83, 84, 85, 84, 83, 81, 78, 77]",3,4
debjit2001,TheFaultInOurStars_001.mp4,2025-10-23 14:57:52.156,72.16,-10,83,"[79, 78, 83, 80, 77, 75, 74, 73, 70, 71, 72, 71, 69, 65, 64, 65, 66, 70, 69]",4,3
aritra,TheFaultInOurStars_001.mp4,2025-10-28 15:15:25.441,80.24,-12,87,"[86, 87, 86, 85, 82, 80, 81, 80, 81, 83, 81, 79, 78, 80, 81, 79, 77, 76, 75, 74, 74]",4,1
pranjal123,TheFaultInOurStars_001.mp4,2025-10-29 11:50:29.052,80.84,1,84,"[80, 79, 81, 82, 82, 81, 80, 79, 80, 82, 82, 81, 79, 79, 80, 81, 83, 84, 81]",3,3
sayantankuila,TheFaultInOurStars_001.mp4,2025-11-21 13:37:08.804,94.53,-8,99,"[99, 97, 95, 95, 96, 98, 98, 96, 94, 96, 98, 97, 92, 87, 89, 92, 94, 92, 91]",4,2
ajaycc17,TheFaultInOurStars_001.mp4,2025-12-25 12:05:41.103,105.23,-3,116,"[104, 103, 106, 108, 107, 104, 106, 109, 112, 115, 116, 109, 108, 103, 99, 101, 103, 104, 102, 95, 100, 101]",4,2
Nishant,TheFaultInOurStars_002.mp4,2025-10-17 10:07:11.265,82.0,-2,84,"[82, 84, 84, 83, 82, 81, 82, 80, 79, 82, 83, 84, 83, 82, 81, 80]",4,4
debjit2001,TheFaultInOurStars_002.mp4,2025-10-23 14:40:23.107,64.65,-8,71,"[71, 66, 62, 65, 66, 64, 63, 63, 64, 64, 62, 62, 64, 67, 65, 64, 65, 67, 66, 63]",4,3
aritra,TheFaultInOurStars_002.mp4,2025-10-28 15:26:23.467,75.32,-7,79,"[79, 76, 73, 72, 73, 74, 76, 79, 77, 75, 76, 75, 74, 76, 78, 78, 75, 73, 72]",5,3
sayantankuila,TheFaultInOurStars_002.mp4,2025-11-21 13:03:32.091,86.75,5,91,"[84, 86, 87, 88, 89, 90, 91, 89, 85, 83, 81, 81, 82, 84, 88, 89, 90, 89, 90, 89]",4,4
ajaycc17,TheFaultInOurStars_002.mp4,2025-12-09 13:24:31.988,102.83,-2,106,"[105, 106, 103, 104, 102, 105, 106, 103, 100, 101, 102, 103, 102, 102, 101, 101, 102, 103]",5,3
debjit2001,TheFaultInOurStars_003.mp4,2025-10-15 16:46:00.010,76.42,2,82,"[74, 73, 74, 73, 74, 75, 76, 77, 75, 77, 74, 77, 81, 82, 80, 79, 78, 77, 76]",5,3
Nishant,TheFaultInOurStars_003.mp4,2025-10-17 09:57:10.288,79.62,-1,84,"[79, 78, 80, 81, 84, 82, 81, 82, 79, 78, 76, 78, 80, 80, 78, 78]",4,3
aritra,TheFaultInOurStars_003.mp4,2025-10-28 13:43:54.885,62.95,1,68,"[64, 68, 66, 64, 61, 62, 64, 65, 63, 61, 60, 59, 61, 61, 63, 64, 63, 62, 63, 65]",5,3
pranjal123,TheFaultInOurStars_003.mp4,2025-10-29 11:40:08.770,77.95,-2,82,"[81, 82, 81, 80, 78, 76, 76, 77, 77, 77, 78, 81, 79, 80, 78, 76, 74, 74, 75, 78, 79]",3,3
sayantankuila,TheFaultInOurStars_003.mp4,2025-11-21 13:36:57.061,95.21,-4,99,"[98, 98, 99, 97, 95, 95, 96, 98, 98, 96, 94, 96, 98, 97, 92, 87, 89, 92, 94]",4,3
ajaycc17,TheFaultInOurStars_003.mp4,2025-12-25 12:43:10.031,96.42,-5,99,"[99, 97, 94, 97, 98, 98, 97, 96, 95, 97, 98, 96, 95, 95, 96, 97, 98, 95, 94]",5,3
debjit2001,TheFaultInOurStars_004.mp4,2025-10-15 17:22:07.606,66.95,5,72,"[66, 68, 70, 72, 69, 64, 64, 67, 68, 69, 70, 68, 66, 64, 62, 62, 62, 65, 68, 69, 69, 71]",3,2
aritra,TheFaultInOurStars_004.mp4,2025-10-28 15:13:49.854,86.85,-10,92,"[92, 91, 87, 90, 89, 90, 89, 87, 82, 85, 85, 86, 88, 86, 84, 86, 87, 86, 85, 82]",2,1
pranjal123,TheFaultInOurStars_004.mp4,2025-10-29 11:51:52.544,79.72,4,84,"[79, 80, 81, 83, 84, 81, 80, 79, 78, 76, 77, 78, 80, 79, 78, 79, 80, 83]",4,3
sayantankuila,TheFaultInOurStars_004.mp4,2025-11-21 12:31:18.128,92.94,-2,95,"[95, 95, 94, 90, 88, 89, 92, 94, 95, 94, 95, 94, 93, 92, 93, 94, 93]",4,4
ajaycc17,TheFaultInOurStars_004.mp4,2025-12-09 13:49:28.860,101.44,1,107,"[103, 102, 101, 100, 99, 98, 97, 98, 98, 99, 101, 103, 107, 105, 104, 104, 103, 104]",3,2
Nishant,TheFaultInOurStars_005.mp4,2025-10-17 09:47:00.803,78.29,7,85,"[77, 75, 74, 75, 73, 73, 74, 74, 78, 79, 82, 85, 83, 80, 82, 83, 84]",3,4
debjit2001,TheFaultInOurStars_005.mp4,2025-10-23 15:46:05.401,66.95,-12,73,"[73, 70, 66, 65, 64, 66, 65, 67, 68, 65, 68, 69, 66, 65, 68, 71, 72, 63, 61]",4,3
aritra,TheFaultInOurStars_005.mp4,2025-11-06 08:58:53.448,78.78,-6,82,"[82, 80, 82, 81, 80, 79, 78, 76, 75, 77, 78, 80, 82, 81, 78, 77, 76, 76]",2,2
ajaycc17,TheFaultInOurStars_005.mp4,2025-11-16 13:39:56.635,80.09,-4,84,"[83, 81, 80, 84, 83, 82, 81, 82, 81, 80, 79, 78, 76, 77, 79, 80, 81, 79, 80, 79, 78, 79]",4,5
sayantankuila,TheFaultInOurStars_005.mp4,2025-11-21 12:52:23.115,92.6,-2,97,"[92, 93, 94, 93, 95, 95, 94, 93, 92, 91, 92, 93, 92, 94, 97, 92, 91, 90, 89, 90]",3,4
aritra,TheFaultInOurStars_006.mp4,2025-11-06 10:36:27.009,74.06,-9,81,"[74, 73, 72, 73, 75, 76, 78, 77, 77, 79, 81, 80, 73, 70, 69, 67, 65]",1,4
sayantankuila,TheFaultInOurStars_006.mp4,2025-11-20 08:09:18.843,74.38,3,77,"[70, 71, 72, 74, 75, 76, 77, 77, 77, 76, 75, 74, 73]",4,3
ajaycc17,TheFaultInOurStars_006.mp4,2025-12-25 12:39:39.334,97.7,-1,102,"[96, 97, 98, 99, 101, 102, 101, 99, 97, 98, 96, 97, 97, 98, 97, 98, 99, 96, 93, 95]",4,3
debjit2001,TheFaultInOurStars_007.mp4,2025-10-23 15:50:38.281,65.33,-4,71,"[66, 64, 62, 63, 63, 64, 69, 67, 70, 71, 68, 65, 63, 65, 66, 65, 63, 62]",5,3
aritra,TheFaultInOurStars_007.mp4,2025-10-28 15:34:53.566,75.38,-6,78,"[78, 76, 76, 76, 77, 76, 76, 75, 74, 75, 76, 76, 76, 74, 73, 72]",2,1
pranjal123,TheFaultInOurStars_007.mp4,2025-10-29 10:46:23.067,84.17,-4,90,"[85, 86, 85, 85, 87, 90, 87, 86, 85, 84, 83, 82, 83, 83, 82, 81, 80, 81]",5,3
sayantankuila,TheFaultInOurStars_007.mp4,2025-11-20 07:57:57.606,80.25,2,84,"[78, 78, 78, 80, 83, 84, 83, 80, 79, 79, 80, 79, 79, 80, 81, 80, 83, 81, 80, 80]",4,3
ajaycc17,TheFaultInOurStars_007.mp4,2025-12-09 14:04:02.445,99.33,-5,103,"[100, 103, 102, 97, 98, 100, 97, 99, 99, 100, 101, 103, 102, 102, 100, 94, 96, 95]",5,3
debjit2001,TheFaultInOurStars_008.mp4,2025-10-15 16:53:15.013,72.12,-1,80,"[72, 73, 73, 74, 75, 76, 80, 80, 79, 73, 68, 66, 65, 67, 67, 67, 71]",5,4
Nishant,TheFaultInOurStars_008.mp4,2025-10-17 08:42:24.120,82.25,4,87,"[83, 83, 80, 81, 85, 84, 82, 83, 83, 82, 80, 80, 80, 80, 81, 82, 81, 82, 86, 87]",4,3
pranjal123,TheFaultInOurStars_008.mp4,2025-10-29 10:47:43.083,81.25,-1,83,"[83, 82, 81, 80, 81, 81, 82, 81, 81, 82, 82, 81, 81, 79, 81, 82]",4,2
aritra,TheFaultInOurStars_008.mp4,2025-11-06 10:25:07.898,80.11,-14,90,"[90, 87, 83, 81, 79, 81, 82, 81, 81, 80, 80, 79, 79, 78, 77, 77, 76, 75, 76]",2,2
ajaycc17,TheFaultInOurStars_008.mp4,2025-11-16 13:29:09.705,82.31,2,86,"[83, 83, 83, 82, 82, 82, 81, 80, 79, 80, 81, 82, 84, 86, 84, 85]",1,5
sayantankuila,TheFaultInOurStars_008.mp4,2025-11-20 08:06:27.526,75.76,0,80,"[75, 77, 76, 75, 74, 74, 74, 75, 78, 80, 76, 74, 75, 77, 77, 76, 75]",4,4
debjit2001,TheFaultInOurStars_009.mp4,2025-10-15 17:04:25.267,73.65,1,82,"[68, 67, 68, 69, 70, 71, 71, 72, 74, 78, 79, 82, 82, 81, 78, 73, 69]",4,4
Nishant,TheFaultInOurStars_009.mp4,2025-10-17 09:57:46.413,80.12,0,84,"[84, 82, 81, 82, 79, 78, 76, 78, 80, 80, 78, 78, 79, 79, 81, 83, 84]",4,5
aritra,TheFaultInOurStars_009.mp4,2025-10-28 15:46:59.754,76.8,-2,81,"[75, 75, 75, 77, 78, 76, 77, 77, 79, 80, 81, 79, 77, 73, 73]",1,1
sayantankuila,TheFaultInOurStars_009.mp4,2025-11-21 12:43:33.551,88.62,-10,93,"[93, 92, 91, 88, 87, 89, 87, 87, 88, 90, 91, 90, 89, 88, 85, 83]",4,4
ajaycc17,TheFaultInOurStars_009.mp4,2025-12-09 14:18:56.041,96.4,-2,103,"[97, 98, 99, 99, 100, 103, 101, 98, 96, 92, 89, 88, 90, 94, 96, 98, 99, 100, 96, 95]",5,4
debjit2001,TheFaultInOurStars_010.mp4,2025-10-22 07:21:30.305,62.3,3,70,"[60, 59, 58, 58, 60, 65, 68, 70, 69, 63, 62, 60, 65, 60, 58, 59, 61, 64, 64, 63]",4,4
pranjal123,TheFaultInOurStars_010.mp4,2025-10-29 10:56:48.405,78.0,-2,80,"[80, 80, 78, 77, 76, 75, 76, 77, 79, 78, 79, 77, 78, 79, 78, 79, 80, 78]",5,4
aritra,TheFaultInOurStars_010.mp4,2025-11-06 10:23:34.225,81.05,3,90,"[76, 77, 75, 75, 75, 77, 78, 78, 78, 78, 80, 83, 85, 88, 90, 89, 90, 87, 83, 81, 79]",2,1
sayantankuila,TheFaultInOurStars_010.mp4,2025-11-21 13:40:59.261,97.58,3,104,"[94, 92, 92, 93, 95, 99, 101, 104, 102, 101, 101, 99, 98, 96, 96, 97, 99, 98, 97]",4,4
ajaycc17,TheFaultInOurStars_010.mp4,2025-12-09 12:59:54.853,102.94,8,107,"[97, 98, 99, 99, 100, 101, 105, 105, 104, 106, 106, 107, 107, 105, 103, 105]",5,3
debjit2001,TheFaultInOurStars_011.mp4,2025-10-15 17:34:30.450,66.06,0,70,"[64, 66, 67, 70, 68, 65, 64, 66, 67, 68, 65, 63, 66, 67, 66, 67, 66, 64]",5,4
pranjal123,TheFaultInOurStars_011.mp4,2025-10-29 10:49:42.102,81.46,-1,84,"[83, 84, 84, 83, 82, 82, 80, 79, 78, 80, 81, 81, 82]",5,5
aritra,TheFaultInOurStars_011.mp4,2025-11-06 08:29:06.882,82.83,2,87,"[80, 79, 80, 81, 82, 81, 81, 83, 84, 84, 83, 84, 86, 87, 86, 84, 84, 82]",3,1
sayantankuila,TheFaultInOurStars_011.mp4,2025-11-21 13:30:39.479,94.14,0,96,"[95, 94, 94, 95, 94, 94, 95, 96, 94, 93, 92, 93, 94, 95]",3,3
ajaycc17,TheFaultInOurStars_011.mp4,2025-12-25 13:36:31.705,94.06,14,104,"[90, 89, 90, 94, 96, 95, 94, 95, 93, 92, 93, 94, 95, 95, 94, 96, 104]",4,4
Nishant,TheFaultInOurStars_012.mp4,2025-10-17 08:50:55.369,82.5,-1,85,"[85, 84, 83, 84, 85, 84, 85, 83, 82, 82, 79, 79, 80, 79, 82, 84]",4,4
pranjal123,TheFaultInOurStars_012.mp4,2025-10-29 11:05:22.177,79.0,2,86,"[81, 86, 85, 82, 78, 77, 76, 77, 76, 77, 78, 77, 76, 75, 76, 80, 82, 83]",5,5
aritra,TheFaultInOurStars_012.mp4,2025-11-06 08:53:45.509,76.05,6,83,"[72, 72, 72, 74, 76, 80, 83, 81, 79, 77, 73, 71, 73, 74, 75, 78, 79, 78, 78]",4,1
sayantankuila,TheFaultInOurStars_012.mp4,2025-11-20 08:18:04.988,82.6,8,90,"[81, 83, 84, 83, 79, 77, 78, 77, 72, 75, 79, 82, 84, 86, 87, 89, 90, 89, 88, 89]",3,3
ajaycc17,TheFaultInOurStars_012.mp4,2025-12-25 12:58:07.726,95.89,8,103,"[92, 91, 92, 95, 98, 96, 93, 92, 93, 94, 95, 96, 96, 96, 98, 100, 102, 103, 100]",5,4
debjit2001,TheFaultInOurStars_013.mp4,2025-10-23 14:59:01.598,71.35,3,79,"[71, 69, 65, 64, 65, 66, 70, 69, 72, 77, 78, 79, 77, 75, 72, 71, 72, 71, 70, 74]",4,3
aritra,TheFaultInOurStars_013.mp4,2025-11-06 10:59:58.477,74.73,7,79,"[72, 71, 71, 72, 73, 72, 75, 76, 75, 75, 77, 78, 77, 78, 79]",3,3
sayantankuila,TheFaultInOurStars_013.mp4,2025-11-21 12:45:35.630,89.62,7,92,"[83, 83, 90, 91, 91, 89, 90, 92, 92, 91, 89, 90, 91, 91, 91, 90]",4,4
ajaycc17,TheFaultInOurStars_013.mp4,2025-12-09 13:16:08.087,106.0,0,108,"[105, 106, 106, 107, 107, 108, 106, 108, 106, 106, 105, 105, 106, 104, 105]",5,4
debjit2001,TheFaultInOurStars_014.mp4,2025-10-15 17:23:12.126,65.45,0,71,"[66, 64, 62, 62, 62, 65, 68, 69, 69, 71, 68, 69, 66, 63, 62, 62, 63, 65, 67, 66]",4,1
Nishant,TheFaultInOurStars_014.mp4,2025-10-17 09:22:26.825,80.68,0,84,"[80, 82, 81, 83, 84, 82, 81, 83, 84, 81, 79, 78, 79, 77, 78, 78, 83, 80, 80]",3,2
pranjal123,TheFaultInOurStars_014.mp4,2025-10-29 11:25:41.011,72.82,-1,75,"[74, 73, 72, 71, 71, 71, 73, 72, 73, 72, 72, 74, 74, 74, 75, 74, 73]",4,3
aritra,TheFaultInOurStars_014.mp4,2025-11-06 10:51:52.742,72.12,5,78,"[71, 70, 69, 68, 67, 70, 71, 71, 71, 73, 75, 75, 74, 78, 75, 76]",2,3
sayantankuila,TheFaultInOurStars_014.mp4,2025-11-21 12:35:39.117,95.76,-3,98,"[96, 96, 96, 97, 97, 98, 97, 96, 97, 97, 97, 96, 95, 95, 93, 92, 93]",4,3
ajaycc17,TheFaultInOurStars_014.mp4,2025-12-09 12:45:05.723,103.85,-1,107,"[104, 104, 105, 103, 103, 103, 105, 103, 103, 104, 105, 107, 106, 106, 102, 103, 103, 103, 102, 103]",3,2
debjit2001,TheFaultInOurStars_015.mp4,2025-10-23 15:32:08.031,66.09,1,74,"[67, 65, 68, 69, 70, 73, 71, 74, 72, 69, 66, 64, 61, 62, 63, 59, 58, 58, 60, 66, 68, 69, 68]",4,4
aritra,TheFaultInOurStars_015.mp4,2025-10-28 13:47:44.917,67.22,-1,71,"[68, 66, 66, 67, 68, 69, 67, 65, 64, 65, 67, 70, 71, 67, 67, 68, 68, 67]",2,5
sayantankuila,TheFaultInOurStars_015.mp4,2025-11-21 13:40:17.086,96.7,3,104,"[93, 92, 93, 96, 97, 96, 94, 92, 92, 93, 95, 99, 101, 104, 102, 101, 101, 99, 98, 96]",3,5
ajaycc17,TheFaultInOurStars_015.mp4,2025-12-25 13:25:41.016,99.12,0,103,"[99, 100, 98, 97, 97, 98, 98, 98, 99, 100, 101, 103, 100, 101, 98, 99]",5,4
debjit2001,TheFaultInOurStars_016.mp4,2025-10-15 16:31:17.411,72.05,2,78,"[70, 70, 71, 73, 72, 69, 68, 67, 70, 71, 70, 71, 71, 75, 76, 76, 77, 78, 75, 71, 72]",3,3
Nishant,TheFaultInOurStars_016.mp4,2025-10-17 09:17:57.670,80.7,13,88,"[73, 79, 76, 75, 74, 76, 78, 78, 79, 80, 80, 79, 79, 80, 82, 85, 86, 85, 85, 87, 86, 88, 86]",4,4
aritra,TheFaultInOurStars_016.mp4,2025-11-06 09:02:34.413,76.61,-7,81,"[79, 79, 79, 77, 73, 74, 74, 72, 73, 74, 79, 81, 80, 79, 80, 80, 80, 79, 77, 75, 73, 73, 72]",1,2
sayantankuila,TheFaultInOurStars_016.mp4,2025-11-20 07:51:37.030,78.0,1,82,"[75, 75, 79, 82, 79, 78, 76, 74, 76, 77, 79, 82, 81, 80, 79, 78, 79, 77, 76]",4,5
ajaycc17,TheFaultInOurStars_016.mp4,2025-12-09 14:15:25.462,100.56,2,106,"[100, 101, 103, 100, 104, 99, 98, 99, 100, 101, 100, 101, 106, 103, 96, 97, 100, 102]",3,5
Nishant,TheFaultInOurStars_017.mp4,2025-10-17 08:59:11.698,77.63,-6,83,"[80, 79, 77, 81, 82, 83, 82, 81, 81, 79, 77, 75, 73, 74, 75, 76, 74, 72, 74]",3,3
debjit2001,TheFaultInOurStars_017.mp4,2025-10-23 15:09:01.997,68.0,2,74,"[68, 67, 66, 65, 65, 65, 67, 68, 69, 74, 73, 74, 69, 66, 65, 66, 67, 68, 70]",4,3
pranjal123,TheFaultInOurStars_017.mp4,2025-10-29 11:16:13.031,75.29,1,78,"[76, 76, 76, 75, 73, 73, 73, 73, 74, 77, 78, 76, 77, 77]",5,5
aritra,TheFaultInOurStars_017.mp4,2025-11-06 10:57:08.569,78.4,4,83,"[76, 76, 77, 80, 79, 80, 79, 78, 79, 78, 77, 77, 77, 81, 83, 79, 76, 77, 79, 80]",2,2
sayantankuila,TheFaultInOurStars_017.mp4,2025-11-20 07:47:53.406,79.55,-3,85,"[82, 82, 83, 85, 83, 81, 80, 79, 79, 79, 78, 80, 79, 78, 77, 76, 76, 77, 78, 79]",5,5
ajaycc17,TheFaultInOurStars_017.mp4,2025-12-25 12:34:16.838,94.14,7,99,"[92, 90, 93, 95, 93, 94, 96, 95, 94, 93, 93, 95, 96, 99]",3,2
debjit2001,TheFaultInOurStars_018.mp4,2025-10-23 15:20:13.474,73.0,1,82,"[67, 69, 71, 75, 82, 79, 75, 70, 73, 74, 72, 73, 74, 75, 74, 72, 71, 68]",4,4
aritra,TheFaultInOurStars_018.mp4,2025-10-28 15:41:56.604,74.25,0,76,"[76, 75, 73, 72, 73, 74, 73, 75, 74, 74, 76, 76]",5,4
sayantankuila,TheFaultInOurStars_018.mp4,2025-11-21 13:15:46.182,83.82,-6,89,"[88, 89, 88, 84, 84, 86, 85, 84, 84, 84, 83, 82, 81, 80, 80, 81, 82]",4,5
debjit2001,TheFaultInOurStars_019.mp4,2025-10-23 14:53:57.167,72.58,4,77,"[69, 73, 76, 77, 73, 71, 73, 72, 71, 73, 72, 73, 72, 71, 70, 72, 73, 75, 73]",4,4
aritra,TheFaultInOurStars_019.mp4,2025-10-28 13:43:10.803,63.32,-7,68,"[68, 65, 67, 65, 63, 61, 62, 63, 64, 68, 66, 64, 61, 62, 64, 65, 63, 61, 60, 59, 61, 61]",5,4
pranjal123,TheFaultInOurStars_019.mp4,2025-10-29 11:13:36.365,74.82,-1,76,"[76, 75, 76, 75, 74, 73, 72, 74, 76, 75, 74, 74, 75, 76, 76, 76, 75]",5,5
sayantankuila,TheFaultInOurStars_019.mp4,2025-11-21 12:27:34.429,93.69,-8,98,"[98, 97, 98, 97, 96, 95, 95, 95, 95, 94, 95, 93, 88, 86, 87, 90]",5,5
ajaycc17,TheFaultInOurStars_019.mp4,2025-12-25 12:32:16.108,97.88,-4,106,"[98, 97, 99, 98, 99, 105, 106, 105, 101, 97, 96, 95, 93, 91, 92, 94]",5,4
debjit2001,TheFaultInOurStars_020.mp4,2025-10-15 17:33:42.299,65.33,3,70,"[62, 64, 65, 64, 64, 63, 64, 64, 66, 67, 70, 68, 65, 64, 66, 67, 68, 65]",4,3
pranjal123,TheFaultInOurStars_020.mp4,2025-10-29 10:52:35.376,80.5,-1,82,"[81, 82, 82, 81, 81, 81, 82, 81, 80, 79, 78, 79, 80, 80]",5,5
aritra,TheFaultInOurStars_020.mp4,2025-11-06 08:42:16.825,76.87,-16,91,"[91, 89, 83, 79, 78, 76, 73, 74, 75, 75, 73, 76, 77, 76, 75, 74, 73, 73, 74, 76, 77, 76, 75]",4,2
sayantankuila,TheFaultInOurStars_020.mp4,2025-11-21 12:49:54.332,93.42,0,100,"[89, 91, 91, 91, 91, 90, 91, 92, 91, 90, 95, 97, 98, 100, 99, 98, 97, 95, 89]",2,3
ajaycc17,TheFaultInOurStars_020.mp4,2025-12-09 14:02:35.131,101.11,0,104,"[100, 101, 102, 101, 104, 101, 101, 99, 102, 104, 103, 102, 101, 100, 103, 102, 97, 98, 100]",5,5
Nishant,TheFaultInOurStars_021.mp4,2025-10-17 09:45:14.063,78.89,-1,83,"[78, 79, 80, 79, 78, 80, 81, 82, 83, 81, 80, 82, 78, 77, 76, 75, 75, 78, 77]",2,3
debjit2001,TheFaultInOurStars_021.mp4,2025-10-23 16:04:03.673,63.06,-4,70,"[70, 69, 64, 62, 58, 58, 60, 62, 63, 61, 61, 63, 61, 64, 67, 66]",4,4
pranjal123,TheFaultInOurStars_021.mp4,2025-10-29 11:51:18.521,80.0,0,84,"[80, 82, 82, 81, 79, 79, 80, 81, 83, 84, 81, 80, 79, 78, 76, 77, 78, 80]",5,5
aritra,TheFaultInOurStars_021.mp4,2025-11-06 10:26:46.147,77.05,-5,84,"[76, 75, 76, 76, 76, 76, 77, 78, 79, 79, 82, 84, 83, 80, 78, 77, 74, 72, 72, 71]",3,3
sayantankuila,TheFaultInOurStars_021.mp4,2025-11-21 12:29:17.302,92.67,6,95,"[88, 86, 87, 90, 95, 95, 95, 95, 94, 93, 94, 94, 95, 95, 94]",4,5
ajaycc17,TheFaultInOurStars_021.mp4,2025-12-25 13:00:55.646,92.06,1,97,"[90, 91, 90, 91, 90, 91, 93, 92, 90, 91, 92, 93, 96, 97, 95, 91]",5,3
debjit2001,TheFaultInOurStars_022.mp4,2025-10-15 17:00:13.362,72.47,-4,78,"[73, 75, 76, 76, 77, 76, 78, 77, 75, 73, 74, 75, 71, 69, 65, 63, 65, 70, 69]",5,3
aritra,TheFaultInOurStars_022.mp4,2025-10-28 15:47:46.444,78.47,9,87,"[77, 77, 79, 80, 81, 79, 77, 73, 73, 74, 76, 76, 82, 87, 86]",4,1
sayantankuila,TheFaultInOurStars_022.mp4,2025-11-20 07:55:58.794,78.53,-6,83,"[83, 81, 80, 82, 79, 76, 75, 75, 76, 78, 80, 80, 78, 78, 78, 79, 77]",5,4
ajaycc17,TheFaultInOurStars_022.mp4,2025-12-25 12:07:04.012,101.48,-2,107,"[101, 103, 104, 102, 95, 100, 101, 102, 106, 107, 104, 103, 104, 105, 101, 101, 103, 102, 100, 98, 96, 97, 99]",4,2
Nishant,TheFaultInOurStars_023.mp4,2025-10-17 10:07:31.852,81.38,0,84,"[82, 81, 82, 80, 79, 82, 83, 84, 83, 82, 81, 80, 80, 81, 80, 82]",4,5
debjit2001,TheFaultInOurStars_023.mp4,2025-10-23 15:28:15.818,65.11,-3,70,"[65, 66, 65, 69, 70, 69, 66, 64, 65, 66, 67, 64, 63, 64, 63, 64, 63, 62, 62]",4,1
aritra,TheFaultInOurStars_023.mp4,2025-11-06 11:03:40.574,74.56,5,81,"[70, 75, 76, 76, 75, 77, 81, 78, 74, 70, 69, 70, 76, 77, 76, 73, 74, 75]",4,3
sayantankuila,TheFaultInOurStars_023.mp4,2025-11-20 08:03:46.371,77.42,8,82,"[69, 74, 82, 79, 81, 79, 77, 78, 80, 79, 76, 75, 76, 76, 77, 79, 79, 78, 77]",5,4
ajaycc17,TheFaultInOurStars_023.mp4,2025-12-25 13:27:52.621,95.19,-1,100,"[99, 97, 93, 91, 93, 91, 89, 90, 93, 96, 98, 99, 100, 98, 97, 96, 95, 95, 95, 96, 98]",5,2
debjit2001,TheFaultInOurStars_024.mp4,2025-10-23 15:21:20.260,69.42,-7,75,"[72, 73, 74, 75, 74, 72, 71, 68, 66, 67, 68, 69, 69, 68, 68, 67, 67, 66, 65]",4,4
pranjal123,TheFaultInOurStars_024.mp4,2025-10-29 11:22:45.714,73.7,-10,79,"[79, 77, 75, 73, 74, 76, 78, 75, 69, 71, 74, 72, 78, 77, 74, 70, 71, 72, 70, 69]",5,4
aritra,TheFaultInOurStars_024.mp4,2025-11-06 08:45:04.232,74.94,1,79,"[74, 72, 73, 74, 75, 73, 71, 73, 75, 75, 75, 76, 76, 78, 79, 78, 77, 75]",3,3
sayantankuila,TheFaultInOurStars_024.mp4,2025-11-21 13:33:59.859,94.67,6,103,"[93, 90, 91, 92, 92, 91, 91, 92, 93, 93, 94, 95, 96, 98, 100, 103, 101, 99]",5,4
ajaycc17,TheFaultInOurStars_024.mp4,2025-12-25 13:25:19.999,98.79,1,101,"[100, 99, 99, 99, 100, 98, 97, 97, 98, 98, 98, 99, 100, 101]",5,2
debjit2001,TheFaultInOurStars_025.mp4,2025-10-15 16:53:56.866,69.83,-11,80,"[80, 80, 79, 73, 68, 66, 65, 67, 67, 67, 71, 68, 67, 67, 70, 68, 65, 69]",5,3
Nishant,TheFaultInOurStars_025.mp4,2025-10-17 08:36:35.979,82.71,1,86,"[79, 80, 81, 80, 82, 83, 82, 83, 85, 86, 84, 82, 85, 86, 85, 83, 80]",4,3
aritra,TheFaultInOurStars_025.mp4,2025-11-06 08:41:44.434,79.48,-8,91,"[82, 83, 85, 87, 88, 91, 89, 83, 79, 78, 76, 73, 74, 75, 75, 73, 76, 77, 76, 75, 74]",4,2
sayantankuila,TheFaultInOurStars_025.mp4,2025-11-21 13:18:54.658,83.84,-3,93,"[86, 88, 92, 93, 89, 88, 83, 82, 83, 82, 82, 79, 78, 81, 82, 82, 80, 80, 83]",4,5
ajaycc17,TheFaultInOurStars_025.mp4,2025-12-09 13:13:02.961,107.19,0,109,"[108, 109, 107, 108, 107, 106, 104, 106, 105, 106, 106, 108, 109, 109, 109, 108]",4,4
Nishant,TheFaultInOurStars_026.mp4,2025-10-17 09:47:17.786,79.16,7,85,"[75, 74, 75, 73, 73, 74, 74, 78, 79, 82, 85, 83, 80, 82, 83, 84, 84, 84, 82]",4,4
debjit2001,TheFaultInOurStars_026.mp4,2025-10-22 07:25:27.212,63.39,-6,67,"[65, 66, 66, 67, 66, 67, 66, 66, 65, 66, 64, 60, 58, 58, 59, 61, 62, 59]",4,3
pranjal123,TheFaultInOurStars_026.mp4,2025-10-29 10:51:46.081,82.29,-3,85,"[83, 85, 84, 84, 83, 84, 83, 82, 81, 82, 82, 81, 81, 81, 82, 81, 80]",5,5
aritra,TheFaultInOurStars_026.mp4,2025-11-06 10:20:51.864,80.0,-4,89,"[78, 77, 78, 80, 81, 80, 81, 85, 88, 89, 88, 85, 82, 78, 77, 77, 76, 76, 77, 77, 76, 74]",3,3
sayantankuila,TheFaultInOurStars_026.mp4,2025-11-20 08:14:42.772,80.24,-8,92,"[86, 88, 88, 86, 85, 86, 92, 91, 87, 80, 77, 75, 74, 71, 70, 70, 71, 74, 77, 79, 78]",4,5
